user,item
u_74,i_531
u_74,i_533
u_74,i_762
u_74,i_813
u_74,i_1026
u_74,i_1140
u_74,i_1428
u_74,i_1429
u_74,i_1430
u_74,i_1431
u_74,i_1432
u_74,i_1433
u_74,i_1435
u_74,i_1436
u_74,i_1437
u_74,i_1438
u_74,i_1439
u_74,i_1440
u_74,i_1441
u_74,i_1442
u_74,i_1443
u_74,i_1444
u_74,i_1445
u_74,i_1446
u_74,i_1447
u_75,i_95
u_75,i_135
u_75,i_142
u_75,i_164
u_75,i_172
u_75,i_176
u_75,i_187
u_75,i_281
u_75,i_341
u_75,i_682
u_75,i_976
u_75,i_1033
u_75,i_1092
u_75,i_1448
u_75,i_1450
u_75,i_1451
u_75,i_1452
u_75,i_1453
u_76,i_475
u_76,i_482
u_76,i_501
u_76,i_509
u_76,i_511
u_76,i_512
u_76,i_513
u_76,i_516
u_76,i_518
u_76,i_522
u_76,i_523
u_76,i_535
u_76,i_786
u_76,i_794
u_76,i_1019
u_76,i_1020
u_76,i_1227
u_76,i_1455
u_76,i_1457
u_76,i_1459
u_76,i_1460
u_76,i_1462
u_76,i_1464
u_76,i_1465
u_76,i_1467
u_77,i_160
u_77,i_161
u_77,i_1069
u_77,i_1469
u_77,i_1471
u_77,i_1472
u_77,i_1473
u_77,i_1474
u_77,i_1476
u_77,i_1477
u_77,i_1478
u_77,i_1479
u_78,i_241
u_78,i_258
u_78,i_262
u_78,i_371
u_78,i_388
u_78,i_723
u_78,i_732
u_78,i_750
u_78,i_764
u_78,i_1065
u_78,i_1134
u_78,i_1480
u_78,i_1482
u_78,i_1483
u_78,i_1485
u_78,i_1486
u_78,i_1487
u_78,i_1488
u_78,i_1489
u_78,i_1490
u_78,i_1491
u_78,i_1492
u_78,i_1493
u_78,i_1495
u_78,i_1496
u_78,i_1497
u_78,i_1499
u_79,i_109
u_79,i_111
u_79,i_217
u_79,i_725
u_79,i_1500
u_79,i_1502
u_79,i_1503
u_79,i_1504
u_79,i_1506
u_79,i_1507
u_79,i_1509
u_79,i_1512
u_79,i_1513
u_79,i_1514
u_79,i_1515
u_79,i_1516
u_80,i_93
u_80,i_323
u_80,i_353
u_80,i_438
u_80,i_444
u_80,i_452
u_80,i_532
u_80,i_593
u_80,i_831
u_80,i_843
u_80,i_875
u_80,i_890
u_80,i_892
u_80,i_1182
u_80,i_1193
u_80,i_1519
u_80,i_1520
u_80,i_1521
u_80,i_1524
u_80,i_1525
u_80,i_1526
u_81,i_80
u_81,i_313
u_81,i_323
u_81,i_442
u_81,i_504
u_81,i_546
u_81,i_547
u_81,i_593
u_81,i_618
u_81,i_808
u_81,i_824
u_81,i_926
u_81,i_1169
u_81,i_1527
u_81,i_1528
u_81,i_1529
u_81,i_1530
u_81,i_1531
u_81,i_1532
u_81,i_1533
u_81,i_1535
u_81,i_1539
u_81,i_1540
u_81,i_1541
u_82,i_208
u_82,i_266
u_82,i_309
u_82,i_322
u_82,i_500
u_82,i_501
u_82,i_505
u_82,i_506
u_82,i_507
u_82,i_509
u_82,i_510
u_82,i_511
u_82,i_516
u_82,i_518
u_82,i_528
u_82,i_530
u_82,i_531
u_82,i_794
u_82,i_1018
u_82,i_1034
u_82,i_1088
u_82,i_1227
u_82,i_1428
u_82,i_1542
u_82,i_1543
u_82,i_1544
u_82,i_1545
u_82,i_1546
u_82,i_1547
u_82,i_1548
u_82,i_1549
u_83,i_151
u_83,i_164
u_83,i_181
u_83,i_188
u_83,i_190
u_83,i_272
u_83,i_273
u_83,i_274
u_83,i_279
u_83,i_295
u_83,i_336
u_83,i_400
u_83,i_487
u_83,i_491
u_83,i_587
u_83,i_950
u_83,i_957
u_83,i_1277
u_83,i_1339
u_83,i_1343
u_83,i_1550
u_83,i_1551
u_83,i_1552
u_83,i_1553
u_83,i_1554
u_84,i_109
u_84,i_114
u_84,i_119
u_84,i_127
u_84,i_252
u_84,i_258
u_84,i_367
u_84,i_388
u_84,i_392
u_84,i_545
u_84,i_549
u_84,i_826
u_84,i_1131
u_84,i_1281
u_84,i_1284
u_84,i_1489
u_84,i_1491
u_84,i_1556
u_84,i_1557
u_84,i_1558
u_84,i_1559
u_84,i_1561
u_84,i_1562
u_84,i_1563
u_84,i_1564
u_84,i_1565
u_84,i_1566
u_84,i_1567
u_85,i_182
u_85,i_202
u_85,i_271
u_85,i_417
u_85,i_422
u_85,i_482
u_85,i_674
u_85,i_685
u_85,i_778
u_85,i_781
u_85,i_784
u_85,i_791
u_85,i_1220
u_85,i_1569
u_85,i_1570
u_85,i_1571
u_85,i_1572
u_85,i_1573
u_85,i_1575
u_85,i_1576
u_86,i_90
u_86,i_198
u_86,i_201
u_86,i_220
u_86,i_454
u_86,i_736
u_86,i_828
u_86,i_1577
u_86,i_1578
u_86,i_1579
u_86,i_1582
u_86,i_1584
u_86,i_1585
u_86,i_1586
u_86,i_1587
u_86,i_1588
u_86,i_1589
u_86,i_1590
u_86,i_1591
u_86,i_1593
u_86,i_1594
u_86,i_1595
u_86,i_1597
u_86,i_1598
u_86,i_1599
u_86,i_1600
u_86,i_1601
u_86,i_1602
u_86,i_1603
u_87,i_394
u_87,i_545
u_87,i_553
u_87,i_702
u_87,i_770
u_87,i_812
u_87,i_851
u_87,i_989
u_87,i_1240
u_87,i_1249
u_87,i_1346
u_87,i_1350
u_87,i_1359
u_87,i_1360
u_87,i_1605
u_87,i_1606
u_87,i_1607
u_87,i_1608
u_87,i_1609
u_87,i_1610
u_87,i_1611
u_87,i_1612
u_87,i_1615
u_87,i_1616
u_87,i_1617
u_87,i_1618
u_88,i_167
u_88,i_168
u_88,i_218
u_88,i_329
u_88,i_827
u_88,i_885
u_88,i_890
u_88,i_1096
u_88,i_1334
u_88,i_1388
u_88,i_1400
u_88,i_1619
u_88,i_1620
u_88,i_1623
u_88,i_1624
u_88,i_1625
u_88,i_1626
u_88,i_1627
u_89,i_53
u_89,i_118
u_89,i_126
u_89,i_247
u_89,i_252
u_89,i_258
u_89,i_379
u_89,i_386
u_89,i_544
u_89,i_710
u_89,i_723
u_89,i_724
u_89,i_989
u_89,i_1290
u_89,i_1291
u_89,i_1292
u_89,i_1298
u_89,i_1426
u_89,i_1567
u_89,i_1633
u_89,i_1634
u_89,i_1635
u_89,i_1636
u_89,i_1637
u_89,i_1638
u_89,i_1639
u_89,i_1640
u_89,i_1642
u_89,i_1643
u_90,i_180
u_90,i_341
u_90,i_495
u_90,i_672
u_90,i_676
u_90,i_1425
u_90,i_1628
u_90,i_1644
u_90,i_1646
u_90,i_1647
u_90,i_1648
u_90,i_1649
u_91,i_54
u_91,i_58
u_91,i_67
u_91,i_68
u_91,i_105
u_91,i_106
u_91,i_121
u_91,i_188
u_91,i_611
u_91,i_647
u_91,i_704
u_91,i_970
u_91,i_1033
u_91,i_1197
u_91,i_1453
u_91,i_1650
u_91,i_1651
u_91,i_1654
u_91,i_1655
u_91,i_1656
u_91,i_1658
u_91,i_1659
u_91,i_1660
u_92,i_118
u_92,i_302
u_92,i_395
u_92,i_467
u_92,i_501
u_92,i_512
u_92,i_533
u_92,i_591
u_92,i_768
u_92,i_1224
u_92,i_1294
u_92,i_1572
u_92,i_1661
u_92,i_1662
u_92,i_1663
u_92,i_1664
u_92,i_1665
u_92,i_1668
u_92,i_1669
u_92,i_1670
u_92,i_1671
u_92,i_1672
u_92,i_1673
u_92,i_1675
u_92,i_1676
u_93,i_28
u_93,i_82
u_93,i_181
u_93,i_453
u_93,i_487
u_93,i_489
u_93,i_1340
u_93,i_1345
u_93,i_1678
u_94,i_46
u_94,i_49
u_94,i_114
u_94,i_118
u_94,i_241
u_94,i_260
u_94,i_313
u_94,i_430
u_94,i_703
u_94,i_718
u_94,i_901
u_94,i_906
u_94,i_910
u_94,i_915
u_94,i_1315
u_94,i_1336
u_94,i_1410
u_94,i_1419
u_94,i_1425
u_94,i_1669
u_94,i_1679
u_94,i_1680
u_94,i_1681
u_94,i_1682
u_95,i_82
u_95,i_89
u_95,i_125
u_95,i_161
u_95,i_384
u_95,i_435
u_95,i_543
u_95,i_545
u_95,i_549
u_95,i_736
u_95,i_898
u_95,i_906
u_95,i_1292
u_95,i_1615
u_95,i_1634
u_95,i_1668
u_95,i_1683
u_95,i_1684
u_95,i_1685
u_95,i_1686
u_95,i_1687
u_95,i_1688
u_95,i_1689
u_95,i_1691
u_96,i_4
u_96,i_283
u_96,i_292
u_96,i_303
u_96,i_309
u_96,i_338
u_96,i_417
u_96,i_475
u_96,i_482
u_96,i_683
u_96,i_685
u_96,i_736
u_96,i_778
u_96,i_784
u_96,i_786
u_96,i_823
u_96,i_1085
u_96,i_1220
u_96,i_1263
u_96,i_1272
u_96,i_1692
u_96,i_1694
u_96,i_1695
u_96,i_1696
u_97,i_105
u_97,i_110
u_97,i_113
u_97,i_115
u_97,i_157
u_97,i_253
u_97,i_360
u_97,i_369
u_97,i_383
u_97,i_453
u_97,i_900
u_97,i_1000
u_97,i_1224
u_97,i_1242
u_97,i_1249
u_97,i_1567
u_97,i_1584
u_97,i_1698
u_97,i_1700
u_97,i_1701
u_97,i_1702
u_97,i_1703
u_97,i_1704
u_97,i_1705
u_97,i_1706
u_97,i_1707
u_97,i_1708
u_97,i_1709
u_97,i_1710
u_97,i_1711
u_97,i_1712
u_97,i_1713
u_98,i_38
u_98,i_45
u_98,i_52
u_98,i_86
u_98,i_141
u_98,i_220
u_98,i_437
u_98,i_560
u_98,i_619
u_98,i_649
u_98,i_702
u_98,i_725
u_98,i_735
u_98,i_736
u_98,i_738
u_98,i_743
u_98,i_982
u_98,i_1117
u_98,i_1247
u_98,i_1477
u_98,i_1517
u_98,i_1714
u_98,i_1715
u_99,i_105
u_99,i_216
u_99,i_309
u_99,i_313
u_99,i_417
u_99,i_422
u_99,i_431
u_99,i_677
u_99,i_680
u_99,i_682
u_99,i_683
u_99,i_734
u_99,i_783
u_99,i_843
u_99,i_997
u_99,i_1274
u_99,i_1707
u_99,i_1716
u_99,i_1717
u_99,i_1718
u_99,i_1719
u_99,i_1720
u_99,i_1721
u_99,i_1723
u_99,i_1724
u_99,i_1725
u_100,i_382
u_100,i_457
u_100,i_460
u_100,i_465
u_100,i_467
u_100,i_478
u_100,i_481
u_100,i_813
u_100,i_936
u_100,i_1140
u_100,i_1282
u_100,i_1302
u_100,i_1430
u_100,i_1437
u_100,i_1438
u_100,i_1447
u_100,i_1726
u_100,i_1727
u_100,i_1728
u_100,i_1729
u_100,i_1730
u_100,i_1731
u_100,i_1732
u_100,i_1733
u_100,i_1734
u_100,i_1735
u_100,i_1736
u_100,i_1737
u_100,i_1739
u_100,i_1740
u_100,i_1741
u_100,i_1742
u_101,i_370
u_101,i_624
u_101,i_751
u_101,i_789
u_101,i_978
u_101,i_997
u_101,i_1738
u_101,i_1742
u_101,i_1743
u_101,i_1746
u_101,i_1750
u_101,i_1752
u_101,i_1753
u_102,i_112
u_102,i_213
u_102,i_276
u_102,i_323
u_102,i_367
u_102,i_446
u_102,i_530
u_102,i_532
u_102,i_593
u_102,i_616
u_102,i_718
u_102,i_721
u_102,i_843
u_102,i_887
u_102,i_892
u_102,i_923
u_102,i_1015
u_102,i_1171
u_102,i_1324
u_102,i_1356
u_102,i_1543
u_102,i_1746
u_102,i_1754
u_102,i_1755
u_102,i_1757
u_102,i_1758
u_102,i_1759
u_102,i_1760
u_102,i_1761
u_103,i_8
u_103,i_10
u_103,i_33
u_103,i_80
u_103,i_323
u_103,i_530
u_103,i_807
u_103,i_818
u_103,i_833
u_103,i_837
u_103,i_838
u_103,i_843
u_103,i_847
u_103,i_1718
u_103,i_1763
u_103,i_1764
u_103,i_1765
u_103,i_1766
u_103,i_1768
u_103,i_1769
u_103,i_1770
u_103,i_1771
u_103,i_1772
u_104,i_82
u_104,i_93
u_104,i_95
u_104,i_144
u_104,i_444
u_104,i_452
u_104,i_610
u_104,i_611
u_104,i_705
u_104,i_892
u_104,i_1184
u_104,i_1186
u_104,i_1189
u_104,i_1320
u_104,i_1520
u_104,i_1522
u_104,i_1524
u_104,i_1525
u_104,i_1532
u_104,i_1677
u_104,i_1775
u_104,i_1776
u_104,i_1777
u_104,i_1778
u_104,i_1779
u_104,i_1780
u_104,i_1783
u_104,i_1786
u_105,i_151
u_105,i_205
u_105,i_206
u_105,i_219
u_105,i_222
u_105,i_228
u_105,i_236
u_105,i_238
u_105,i_328
u_105,i_1261
u_105,i_1267
u_105,i_1390
u_105,i_1391
u_105,i_1392
u_105,i_1396
u_105,i_1397
u_105,i_1401
u_105,i_1404
u_105,i_1409
u_105,i_1788
u_105,i_1789
u_105,i_1791
u_105,i_1792
u_105,i_1793
u_106,i_251
u_106,i_370
u_106,i_624
u_106,i_744
u_106,i_789
u_106,i_1320
u_106,i_1486
u_106,i_1496
u_106,i_1544
u_106,i_1596
u_106,i_1682
u_106,i_1794
u_106,i_1795
u_106,i_1796
u_106,i_1797
u_106,i_1798
u_106,i_1800
u_106,i_1801
u_106,i_1802
u_106,i_1804
u_106,i_1805
u_106,i_1807
u_106,i_1808
u_108,i_93
u_108,i_318
u_108,i_325
u_108,i_591
u_108,i_596
u_108,i_599
u_108,i_600
u_108,i_616
u_108,i_621
u_108,i_729
u_108,i_876
u_108,i_883
u_108,i_884
u_108,i_1809
u_108,i_1810
u_108,i_1811
u_108,i_1812
u_108,i_1814
u_108,i_1815
u_108,i_1816
u_108,i_1817
u_108,i_1819
u_108,i_1821
u_108,i_1823
u_108,i_1824
u_109,i_54
u_109,i_93
u_109,i_97
u_109,i_368
u_109,i_439
u_109,i_448
u_109,i_453
u_109,i_610
u_109,i_718
u_109,i_892
u_109,i_896
u_109,i_939
u_109,i_1182
u_109,i_1189
u_109,i_1449
u_109,i_1520
u_109,i_1522
u_109,i_1523
u_109,i_1825
u_109,i_1827
u_109,i_1828
u_109,i_1829
u_109,i_1830
u_109,i_1831
u_110,i_64
u_110,i_415
u_110,i_440
u_110,i_448
u_110,i_640
u_110,i_765
u_110,i_1828
u_110,i_1833
u_110,i_1834
u_110,i_1835
u_110,i_1837
u_110,i_1838
u_110,i_1839
u_110,i_1840
u_110,i_1841
u_110,i_1842
u_110,i_1843
u_111,i_139
u_111,i_140
u_111,i_153
u_111,i_160
u_111,i_330
u_111,i_385
u_111,i_1056
u_111,i_1059
u_111,i_1061
u_111,i_1068
u_111,i_1288
u_111,i_1297
u_111,i_1450
u_111,i_1471
u_111,i_1479
u_111,i_1743
u_111,i_1844
u_111,i_1845
u_111,i_1846
u_111,i_1847
u_111,i_1848
u_111,i_1849
u_111,i_1851
u_111,i_1852
u_111,i_1853
u_111,i_1855
u_111,i_1857
u_111,i_1858
u_112,i_42
u_112,i_61
u_112,i_68
u_112,i_105
u_112,i_106
u_112,i_154
u_112,i_280
u_112,i_450
u_112,i_580
u_112,i_642
u_112,i_645
u_112,i_646
u_112,i_647
u_112,i_649
u_112,i_651
u_112,i_654
u_112,i_659
u_112,i_663
u_112,i_668
u_112,i_1244
u_112,i_1252
u_112,i_1351
u_112,i_1860
u_112,i_1861
u_112,i_1862
u_112,i_1864
u_112,i_1865
u_113,i_292
u_113,i_298
u_113,i_311
u_113,i_312
u_113,i_313
u_113,i_314
u_113,i_323
u_113,i_337
u_113,i_433
u_113,i_507
u_113,i_512
u_113,i_753
u_113,i_884
u_113,i_923
u_113,i_1177
u_113,i_1225
u_113,i_1265
u_113,i_1372
u_113,i_1758
u_113,i_1866
u_113,i_1867
u_113,i_1868
u_113,i_1869
u_113,i_1870
u_113,i_1872
u_113,i_1875
u_114,i_80
u_114,i_102
u_114,i_207
u_114,i_312
u_114,i_323
u_114,i_444
u_114,i_502
u_114,i_508
u_114,i_509
u_114,i_514
u_114,i_515
u_114,i_526
u_114,i_530
u_114,i_532
u_114,i_591
u_114,i_593
u_114,i_599
u_114,i_612
u_114,i_726
u_114,i_728
u_114,i_729
u_114,i_747
u_114,i_1138
u_114,i_1467
u_114,i_1536
u_114,i_1718
u_114,i_1877
u_114,i_1878
u_114,i_1879
u_114,i_1880
u_114,i_1881
u_114,i_1882
u_114,i_1883
u_114,i_1884
u_114,i_1885
u_114,i_1887
u_115,i_167
u_115,i_188
u_115,i_230
u_115,i_345
u_115,i_417
u_115,i_422
u_115,i_589
u_115,i_693
u_115,i_777
u_115,i_902
u_115,i_955
u_115,i_966
u_115,i_1033
u_115,i_1888
u_115,i_1889
u_115,i_1890
u_115,i_1891
u_115,i_1892
u_116,i_163
u_116,i_167
u_116,i_182
u_116,i_186
u_116,i_191
u_116,i_201
u_116,i_274
u_116,i_324
u_116,i_341
u_116,i_400
u_116,i_402
u_116,i_415
u_116,i_498
u_116,i_582
u_116,i_681
u_116,i_830
u_116,i_975
u_116,i_1382
u_116,i_1449
u_116,i_1526
u_116,i_1719
u_116,i_1895
u_116,i_1896
u_116,i_1897
u_116,i_1898
u_117,i_365
u_117,i_377
u_117,i_389
u_117,i_549
u_117,i_743
u_117,i_828
u_117,i_935
u_117,i_1240
u_117,i_1496
u_117,i_1697
u_117,i_1899
u_117,i_1902
u_117,i_1903
u_118,i_45
u_118,i_118
u_118,i_204
u_118,i_299
u_118,i_371
u_118,i_420
u_118,i_430
u_118,i_475
u_118,i_501
u_118,i_504
u_118,i_512
u_118,i_793
u_118,i_910
u_118,i_925
u_118,i_1024
u_118,i_1224
u_118,i_1320
u_118,i_1661
u_118,i_1669
u_118,i_1682
u_118,i_1685
u_118,i_1687
u_118,i_1904
u_118,i_1905
u_118,i_1906
u_118,i_1907
u_118,i_1908
u_118,i_1909
u_118,i_1912
u_118,i_1914
u_119,i_101
u_119,i_112
u_119,i_234
u_119,i_299
u_119,i_313
u_119,i_613
u_119,i_694
u_119,i_701
u_119,i_718
u_119,i_1117
u_119,i_1170
u_119,i_1176
u_119,i_1225
u_119,i_1696
u_119,i_1761
u_119,i_1915
u_119,i_1916
u_119,i_1919
u_119,i_1920
u_120,i_86
u_120,i_93
u_120,i_249
u_120,i_487
u_120,i_823
u_120,i_929
u_120,i_931
u_120,i_1336
u_120,i_1522
u_120,i_1921
u_120,i_1922
u_120,i_1923
u_120,i_1924
u_120,i_1925
u_120,i_1927
u_120,i_1928
u_120,i_1930
u_121,i_98
u_121,i_145
u_121,i_182
u_121,i_191
u_121,i_230
u_121,i_292
u_121,i_338
u_121,i_343
u_121,i_411
u_121,i_431
u_121,i_827
u_121,i_1489
u_121,i_1931
u_121,i_1932
u_121,i_1934
u_121,i_1935
u_121,i_1936
u_121,i_1937
u_122,i_208
u_122,i_307
u_122,i_313
u_122,i_338
u_122,i_532
u_122,i_540
u_122,i_610
u_122,i_611
u_122,i_621
u_122,i_705
u_122,i_1182
u_122,i_1189
u_122,i_1372
u_122,i_1520
u_122,i_1522
u_122,i_1537
u_122,i_1782
u_122,i_1785
u_122,i_1787
u_122,i_1938
u_122,i_1941
u_122,i_1942
u_122,i_1943
u_122,i_1944
u_122,i_1945
u_122,i_1946
u_122,i_1948
u_123,i_39
u_123,i_64
u_123,i_67
u_123,i_90
u_123,i_106
u_123,i_119
u_123,i_269
u_123,i_618
u_123,i_703
u_123,i_929
u_123,i_931
u_123,i_1351
u_123,i_1651
u_123,i_1700
u_123,i_1709
u_123,i_1949
u_123,i_1950
u_123,i_1952
u_123,i_1953
u_123,i_1955
u_123,i_1956
u_123,i_1957
u_124,i_168
u_124,i_171
u_124,i_184
u_124,i_220
u_124,i_245
u_124,i_279
u_124,i_345
u_124,i_581
u_124,i_589
u_124,i_617
u_124,i_966
u_124,i_1040
u_124,i_1304
u_124,i_1960
u_124,i_1961
u_124,i_1962
u_124,i_1963
u_125,i_50
u_125,i_135
u_125,i_142
u_125,i_151
u_125,i_164
u_125,i_176
u_125,i_185
u_125,i_220
u_125,i_279
u_125,i_334
u_125,i_336
u_125,i_617
u_125,i_958
u_125,i_969
u_125,i_1040
u_125,i_1393
u_125,i_1648
u_125,i_1964
u_125,i_1965
u_125,i_1966
u_126,i_804
u_126,i_1283
u_126,i_1476
u_126,i_1899
u_126,i_1967
u_126,i_1969
u_126,i_1970
u_126,i_1971
u_126,i_1972
u_126,i_1973
u_126,i_1974
u_126,i_1975
u_127,i_181
u_127,i_333
u_127,i_334
u_127,i_341
u_127,i_342
u_127,i_489
u_127,i_495
u_127,i_655
u_127,i_962
u_127,i_975
u_127,i_1393
u_127,i_1580
u_127,i_1628
u_128,i_167
u_128,i_176
u_128,i_188
u_128,i_190
u_128,i_402
u_128,i_495
u_128,i_498
u_128,i_570
u_128,i_681
u_128,i_682
u_128,i_942
u_128,i_966
u_128,i_1648
u_128,i_1894
u_129,i_174
u_129,i_177
u_129,i_180
u_129,i_189
u_129,i_218
u_129,i_281
u_129,i_489
u_129,i_589
u_129,i_655
u_129,i_672
u_129,i_958
u_129,i_959
u_129,i_960
u_129,i_1046
u_129,i_1086
u_129,i_1226
u_129,i_1385
u_129,i_1393
u_129,i_1644
u_129,i_1898
u_129,i_1979
u_129,i_1980
u_130,i_1
u_130,i_5
u_130,i_20
u_130,i_86
u_130,i_168
u_130,i_218
u_130,i_297
u_130,i_489
u_130,i_498
u_130,i_581
u_130,i_673
u_130,i_698
u_130,i_703
u_130,i_840
u_130,i_858
u_130,i_1118
u_130,i_1336
u_130,i_1981
u_130,i_1983
u_130,i_1985
u_130,i_1986
u_130,i_1987
u_130,i_1988
u_130,i_1989
u_130,i_1991
u_130,i_1992
u_130,i_1993
u_131,i_167
u_131,i_172
u_131,i_175
u_131,i_181
u_131,i_191
u_131,i_197
u_131,i_218
u_131,i_271
u_131,i_272
u_131,i_275
u_131,i_279
u_131,i_336
u_131,i_572
u_131,i_587
u_131,i_966
u_131,i_1342
u_131,i_1629
u_131,i_1994
u_132,i_45
u_132,i_49
u_132,i_87
u_132,i_137
u_132,i_148
u_132,i_335
u_132,i_436
u_132,i_587
u_132,i_632
u_132,i_748
u_132,i_827
u_132,i_916
u_132,i_937
u_132,i_1033
u_132,i_1164
u_132,i_1315
u_132,i_1322
u_132,i_1629
u_132,i_1921
u_132,i_1995
u_132,i_1996
u_132,i_1997
u_132,i_1998
u_132,i_2000
u_132,i_2001
u_133,i_208
u_133,i_232
u_133,i_297
u_133,i_299
u_133,i_303
u_133,i_309
u_133,i_324
u_133,i_325
u_133,i_337
u_133,i_446
u_133,i_593
u_133,i_630
u_133,i_744
u_133,i_778
u_133,i_784
u_133,i_1073
u_133,i_1234
u_133,i_1543
u_133,i_1547
u_133,i_1866
u_133,i_2008
u_133,i_2009
u_133,i_2010
u_133,i_2012
u_133,i_2013
u_133,i_2014
u_133,i_2015
u_133,i_2016
u_133,i_2017
u_134,i_88
u_134,i_108
u_134,i_109
u_134,i_119
u_134,i_122
u_134,i_127
u_134,i_132
u_134,i_239
u_134,i_262
u_134,i_312
u_134,i_369
u_134,i_388
u_134,i_717
u_134,i_758
u_134,i_933
u_134,i_1065
u_134,i_1298
u_134,i_1640
u_134,i_1704
u_134,i_2018
u_134,i_2019
u_134,i_2020
u_134,i_2022
u_134,i_2023
u_134,i_2024
u_134,i_2025
u_134,i_2026
u_135,i_59
u_135,i_339
u_135,i_437
u_135,i_454
u_135,i_537
u_135,i_557
u_135,i_580
u_135,i_596
u_135,i_617
u_135,i_703
u_135,i_726
u_135,i_736
u_135,i_894
u_135,i_1070
u_135,i_1520
u_135,i_1584
u_135,i_1634
u_135,i_1869
u_135,i_1996
u_135,i_2027
u_135,i_2028
u_135,i_2029
u_135,i_2030
u_136,i_24
u_136,i_391
u_136,i_563
u_136,i_645
u_136,i_707
u_136,i_800
u_136,i_1214
u_136,i_1615
u_136,i_1634
u_136,i_1864
u_136,i_1996
u_136,i_2032
u_136,i_2033
u_136,i_2034
u_136,i_2035
u_136,i_2036
u_136,i_2037
u_136,i_2038
u_136,i_2039
u_136,i_2040
u_136,i_2041
u_136,i_2042
u_136,i_2043
u_136,i_2045
u_136,i_2048
u_137,i_82
u_137,i_105
u_137,i_142
u_137,i_146
u_137,i_149
u_137,i_200
u_137,i_220
u_137,i_454
u_137,i_628
u_137,i_636
u_137,i_637
u_137,i_757
u_137,i_929
u_137,i_1056
u_137,i_1206
u_137,i_1365
u_137,i_1381
u_137,i_1523
u_137,i_1582
u_137,i_1599
u_137,i_1703
u_137,i_1832
u_137,i_2049
u_137,i_2050
u_137,i_2051
u_137,i_2053
u_137,i_2054
u_137,i_2055
u_138,i_164
u_138,i_177
u_138,i_180
u_138,i_183
u_138,i_188
u_138,i_271
u_138,i_274
u_138,i_401
u_138,i_403
u_138,i_587
u_138,i_676
u_138,i_1046
u_138,i_1200
u_138,i_1385
u_138,i_1393
u_138,i_1469
u_138,i_2057
u_138,i_2058
u_138,i_2059
u_138,i_2060
u_138,i_2061
u_139,i_104
u_139,i_114
u_139,i_171
u_139,i_172
u_139,i_176
u_139,i_178
u_139,i_191
u_139,i_345
u_139,i_411
u_139,i_955
u_139,i_994
u_139,i_1049
u_139,i_1418
u_139,i_1449
u_139,i_1888
u_139,i_1937
u_139,i_1976
u_139,i_2062
u_139,i_2063
u_139,i_2064
u_140,i_65
u_140,i_167
u_140,i_176
u_140,i_181
u_140,i_218
u_140,i_295
u_140,i_958
u_140,i_1259
u_140,i_1391
u_140,i_1392
u_140,i_1393
u_140,i_1404
u_140,i_1791
u_140,i_2066
u_141,i_82
u_141,i_163
u_141,i_172
u_141,i_181
u_141,i_185
u_141,i_338
u_141,i_341
u_141,i_581
u_141,i_827
u_141,i_1040
u_141,i_1094
u_141,i_1629
u_141,i_2067
u_141,i_2068
u_141,i_2069
u_141,i_2070
u_141,i_2071
u_142,i_44
u_142,i_116
u_142,i_319
u_142,i_385
u_142,i_395
u_142,i_733
u_142,i_925
u_142,i_1280
u_142,i_1742
u_142,i_1799
u_142,i_2072
u_142,i_2073
u_142,i_2074
u_142,i_2075
u_142,i_2076
u_142,i_2077
u_142,i_2079
u_142,i_2080
u_142,i_2081
u_142,i_2082
u_142,i_2083
u_142,i_2084
u_143,i_191
u_143,i_204
u_143,i_298
u_143,i_302
u_143,i_307
u_143,i_337
u_143,i_343
u_143,i_354
u_143,i_417
u_143,i_426
u_143,i_680
u_143,i_743
u_143,i_975
u_143,i_1526
u_143,i_1646
u_143,i_1778
u_143,i_1813
u_143,i_2085
u_143,i_2087
u_143,i_2088
u_143,i_2089
u_144,i_82
u_144,i_142
u_144,i_151
u_144,i_163
u_144,i_181
u_144,i_182
u_144,i_190
u_144,i_271
u_144,i_285
u_144,i_402
u_144,i_636
u_144,i_828
u_144,i_953
u_144,i_955
u_144,i_966
u_144,i_1048
u_144,i_1449
u_144,i_1454
u_144,i_1579
u_144,i_1646
u_144,i_2090
u_144,i_2091
u_145,i_82
u_145,i_98
u_145,i_114
u_145,i_163
u_145,i_197
u_145,i_240
u_145,i_256
u_145,i_431
u_145,i_436
u_145,i_1146
u_145,i_1382
u_145,i_1646
u_145,i_1719
u_145,i_1895
u_145,i_1897
u_145,i_1977
u_145,i_2000
u_145,i_2091
u_145,i_2092
u_145,i_2095
u_145,i_2096
u_145,i_2097
u_145,i_2098
u_145,i_2099
u_145,i_2100
u_145,i_2101
u_146,i_230
u_146,i_242
u_146,i_274
u_146,i_292
u_146,i_495
u_146,i_1780
u_146,i_1813
u_146,i_2103
u_146,i_2104
u_146,i_2106
u_146,i_2107
u_146,i_2108
u_147,i_102
u_147,i_103
u_147,i_127
u_147,i_207
u_147,i_245
u_147,i_324
u_147,i_540
u_147,i_714
u_147,i_734
u_147,i_758
u_147,i_898
u_147,i_1536
u_147,i_1539
u_147,i_1785
u_147,i_1876
u_147,i_2109
u_147,i_2110
u_147,i_2111
u_147,i_2112
u_147,i_2113
u_147,i_2114
u_147,i_2115
u_147,i_2117
u_147,i_2118
u_147,i_2119
u_148,i_10
u_148,i_29
u_148,i_285
u_148,i_309
